,title,budget,popularity,production_companies,release_date,revenue,runtime,status,tagline,vote_average,vote_count
13036,The Express,40000000,4.929912,"[{'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'IDEA Filmproduktions', 'id': 59972}]",2008-10-10,9793496.0,130.0,Released,He changed our country... one yard at a time.,7.1,71.0
13042,RockNRolla,18000000,7.263988,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Toff Guy Films', 'id': 2900}, {'name': 'Warner Bros.', 'id': 6194}]",2008-09-04,25739015.0,114.0,Released,"A story of sex, thugs and rock 'n roll.",6.9,851.0
13053,Madagascar: Escape 2 Africa,150000000,12.668733,"[{'name': 'DreamWorks Animation', 'id': 521}]",2008-10-30,603900354.0,89.0,Released,Still together. Still lost!,6.2,1866.0
13054,Admiral,2000000,3.462653,"[{'name': 'Film Direction', 'id': 3423}]",2008-06-06,38135878.0,123.0,Released,The Highest Command,6.8,41.0
13056,Blindness,25000000,7.462378,"[{'name': 'Rhombus Media', 'id': 164}, {'name': 'O2 Filmes', 'id': 345}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Bee Vine Pictures', 'id': 2439}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Asmik Ace Entertainment', 'id': 3033}, {'name': 'GAGA', 'id': 3656}, {'name': 'Fox Filmes do Brasil', 'id': 4887}, {'name': 'Ancine', 'id': 11547}, {'name': 'BNDES', 'id': 11548}, {'name': 'Cinema Investment', 'id': 11549}, {'name': 'Corus Entertainment', 'id': 11550}, {'name': 'Movie Central Network', 'id': 11551}]",2008-05-14,19844979.0,121.0,Released,,6.4,393.0
13057,Changeling,55000000,11.672394,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Relativity Media', 'id': 7295}]",2008-01-30,113020255.0,141.0,Released,"To find her son, she did what no one else dared.",7.3,1151.0
13059,The Road,32000000,14.958098,"[{'name': '2929 Productions', 'id': 846}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Chockstone Pictures', 'id': 13649}]",2009-11-25,27635305.0,111.0,Released,In a moment the world changed forever.,6.8,1113.0
13060,Slumdog Millionaire,15000000,11.258181,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Celador Films', 'id': 3573}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Film4', 'id': 9349}]",2008-05-12,377910544.0,120.0,Released,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny",7.6,2918.0
13061,Quantum of Solace,200000000,13.67812,"[{'name': 'Eon Productions', 'id': 7576}]",2008-10-30,586090727.0,106.0,Released,"For love, for hate, for justice, for revenge.",6.1,3015.0
13064,Role Models,28000000,7.646215,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Internationale Filmproduktion Stella-del-Süd', 'id': 3075}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'WideAwake', 'id': 28787}, {'name': 'Stuber/Parent', 'id': 67334}]",2008-02-03,92380927.0,99.0,Released,They're about to get more than they plea-bargained for.,6.4,575.0
13071,Chaotic Ana,6500000,4.502465,"[{'name': 'Sogecine', 'id': 692}, {'name': 'Alicia Produce', 'id': 14688}]",2007-08-24,0.0,119.0,Released,,6.9,19.0
13072,JCVD,6000000,6.670933,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Samsa Film', 'id': 790}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Radio Télévision Belge Francophone (RTBF)', 'id': 7466}, {'name': 'Artémis Productions', 'id': 11773}, {'name': 'Bankable', 'id': 11774}, {'name': 'La Sofica Cofinova 4', 'id': 11775}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Cofinova 4', 'id': 11777}]",2008-06-04,276891.0,96.0,Released,The Biggest Fight of His Life!,6.6,155.0
13084,Krabat and the Legend of the Satanic Mill,8000000,4.562917,"[{'name': 'Krabat Filmproduktion', 'id': 1705}, {'name': 'Seven Pictures Film', 'id': 1706}]",2008-09-07,0.0,120.0,Released,,6.1,63.0
13092,Saw V,10800000,10.165499,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Twisted Pictures', 'id': 2061}]",2008-10-23,113857533.0,92.0,Released,You Won't Believe How It Ends,6.0,848.0
13096,Sex Drive,19000000,9.106146,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Alloy Entertainment', 'id': 10067}, {'name': 'Goldcrest Pictures', 'id': 11843}]",2008-10-16,18755936.0,109.0,Released,He's leaving virgin territory,6.0,348.0
13098,While She Was Out,6000000,9.002146,"[{'name': 'Grosvenor Park Media Ltd.', 'id': 2053}, {'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Redwood Palms Pictures', 'id': 4297}, {'name': 'Victoria Filmproduktion', 'id': 5319}, {'name': 'Proud Mary Entertainment', 'id': 5321}, {'name': 'Aloe Entertainment', 'id': 5322}, {'name': 'Canadian Film or Video Production Tax Credit (CPTC)', 'id': 8582}, {'name': 'Province of British Columbia Film Incentive BC', 'id': 11567}, {'name': 'Angry Films', 'id': 12087}]",2008-10-27,391410.0,108.0,Released,They Messed With the Wrong Woman on the Wrong Night,4.8,36.0
13100,Beverly Hills Chihuahua,20000000,9.569765,"[{'name': 'Walt Disney Pictures', 'id': 2}]",2008-10-03,149281606.0,91.0,Released,50% Warrior. 50% Lover. 100% Chihuahua.,4.9,217.0
13102,Purple Violets,4000000,2.266369,[],2007-04-30,0.0,103.0,Released,A second chance for a first love.,5.7,9.0
13121,Ring of Darkness,750000,0.961042,"[{'name': 'Regent Entertainment', 'id': 1341}, {'name': 'ACH', 'id': 3283}, {'name': 'Christopher Filmcapital', 'id': 3285}]",2004-02-28,0.0,85.0,Released,"Once You're In, The Terror Begins.",5.5,2.0
13128,Australia,130000000,9.566135,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'ScreenWest', 'id': 7888}]",2008-11-18,49554002.0,165.0,Released,Welcome to Australia!,6.3,712.0
13129,Bolt,150000000,15.580915,"[{'name': 'Walt Disney Animation Studios', 'id': 6125}]",2008-11-21,309979994.0,98.0,Released,Fully Awesome. Ridonculous. Let It Begin.,6.3,1798.0
13131,Milk,20000000,10.680121,"[{'name': 'Focus Features', 'id': 10146}]",2008-11-26,54586584.0,128.0,Released,Never Blend In.,7.1,628.0
13133,Twilight,37000000,31.282029,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Maverick Films', 'id': 4000}, {'name': 'Imprint Entertainment', 'id': 5218}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'Twilight Productions', 'id': 57750}]",2008-11-20,392616625.0,122.0,Released,"When you can live forever, what do you live for?",5.8,3688.0
13135,Transporter 3,30000000,9.296824,"[{'name': 'Europa Corp', 'id': 1075}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Grive Productions', 'id': 6877}, {'name': 'EuropaCorp', 'id': 6896}]",2008-11-26,108979549.0,104.0,Released,"This time, the rules are the same. Except one.",5.9,1110.0
13136,Four Christmases,80000000,7.210383,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Type A Films', 'id': 2308}, {'name': 'Ott Medien', 'id': 2795}, {'name': 'Wild West Picture Show Productions', 'id': 2796}]",2008-11-26,163733697.0,88.0,Released,"His father, her mother, his mother and her father all in one day.",5.3,337.0
13137,The Boy in the Striped Pyjamas,12500000,8.912738,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'BBC Films', 'id': 288}, {'name': 'Heyday Films', 'id': 7364}]",2008-05-07,20416563.0,94.0,Released,"Lines may divide us, but hope will unite us.",7.7,1492.0
13138,Surveillance,3500000,6.804406,"[{'name': 'Blue Rider Pictures', 'id': 2623}, {'name': 'Lago Films', 'id': 2624}, {'name': 'See Film', 'id': 68355}]",2008-02-08,1115493.0,97.0,Released,,6.0,111.0
13140,Fireproof,500000,5.329195,"[{'name': 'Carmel Entertainment', 'id': 3290}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'Sherwood Pictures', 'id': 41967}]",2008-09-26,33456317.0,122.0,Released,Never Leave Your Partner Behind.,7.0,100.0
13141,Igor,25000000,9.369432,"[{'name': 'Exodus Film Group', 'id': 2879}, {'name': 'Exodus Productions', 'id': 10173}]",2008-09-19,30000000.0,87.0,Released,All men aren't created Evil.,5.6,154.0
13145,Cadillac Records,12000000,8.878391,"[{'name': 'Parkwood Entertainment', 'id': 21435}]",2008-12-05,0.0,109.0,Released,,6.9,89.0
13146,Punisher: War Zone,20500000,8.333526,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'MHF Zweite Academy Film', 'id': 8848}, {'name': 'Marvel Knights', 'id': 11106}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'SGF Entertainment', 'id': 33808}, {'name': 'Muse Entertainment', 'id': 83338}]",2008-12-05,10089373.0,102.0,Released,Vengeance has a name,5.6,298.0
13152,Shrek the Halls,60000000,7.081997,"[{'name': 'DreamWorks Animation', 'id': 521}]",2007-11-28,0.0,28.0,Released,,5.8,179.0
13172,The Day the Earth Stood Still,80000000,9.265322,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Earth Canada Productions', 'id': 20374}, {'name': 'Hammerhead Productions', 'id': 20375}, {'name': '3 Arts Entertainment', 'id': 36390}]",2008-12-10,233093859.0,104.0,Released,12.12.08 is the Day the Earth Stood Still,5.2,1057.0
13173,Che: Part One,30000000,5.68041,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'Telecinco', 'id': 1182}, {'name': 'Laura Bickford Productions', 'id': 5163}, {'name': 'Morena Films', 'id': 10031}, {'name': 'Ministerio de Cultura', 'id': 11408}, {'name': 'Guerrilla Films', 'id': 11411}, {'name': 'Section Eight Productions', 'id': 14315}]",2008-09-05,0.0,134.0,Released,The revolution made him a legend.,6.8,209.0
13174,Che: Part Two,40000000,7.500907,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'Telecinco', 'id': 1182}, {'name': 'Laura Bickford Productions', 'id': 5163}, {'name': 'Morena Films', 'id': 10031}, {'name': 'Ministerio de Cultura', 'id': 11408}, {'name': 'Guerrilla Films', 'id': 11411}, {'name': 'Londra Films P&D', 'id': 11412}, {'name': 'Section Eight Productions', 'id': 14315}]",2009-01-24,0.0,131.0,Released,A revolutionary life.,6.7,155.0
13175,Starship Troopers 3: Marauder,9000000,11.161339,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'ApolloMovie Beteiligungs', 'id': 3299}, {'name': 'Film Afrika Worldwide', 'id': 4792}, {'name': 'Sony Pictures Home Entertainment', 'id': 5388}]",2008-07-19,0.0,105.0,Released,Do you have what it takes to be a Citizen?,4.2,154.0
13184,Doubt,20000000,9.278263,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Goodspeed Productions', 'id': 3534}]",2008-11-27,50907234.0,104.0,Released,"There is no evidence. There are no witnesses. But for one, there is no doubt.",7.0,445.0
13185,Cyborg She,8500000,2.781309,"[{'name': 'Amuse Soft Entertainment', 'id': 3219}, {'name': 'GAGA', 'id': 3656}, {'name': 'Tokyo Broadcasting System', 'id': 6051}, {'name': 'Dentsu', 'id': 6452}]",2008-05-31,0.0,120.0,Released,Is This Love Or Just Programming?,6.6,32.0
13187,Gran Torino,33000000,14.794228,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Gerber Pictures', 'id': 975}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Double Nickel Entertainment', 'id': 10138}, {'name': 'Matten Productions', 'id': 27351}, {'name': 'WV Films IV', 'id': 27352}]",2008-12-09,269958228.0,116.0,Released,Ever come across somebody you shouldn't have messed with?,7.8,3181.0
13189,The Reader,32000000,7.931732,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Filmförderanstalt (FFA)', 'id': 270}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 315}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Mitteldeutsche Medienförderung (MDM)', 'id': 12346}]",2008-12-10,113019290.0,124.0,Released,Behind the mystery lies a truth that will make you question everything you know.,7.2,835.0
13192,Delgo,40000000,2.915814,"[{'name': 'Fathom Studios', 'id': 3796}, {'name': 'Electric Eye Entertainment Corporation', 'id': 11623}]",2008-12-12,0.0,94.0,Released,,5.4,15.0
13198,Seven Pounds,55000000,21.708267,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Overbrook Entertainment', 'id': 12485}]",2008-12-18,168167691.0,123.0,Released,Seven names. Seven strangers. One secret.,7.5,2092.0
13204,The Wrestler,6000000,7.903956,"[{'name': 'Saturn Films', 'id': 831}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Top Rope', 'id': 7504}]",2008-09-07,44703995.0,109.0,Released,Love. Pain. Glory.,7.3,1031.0
13219,The Curious Case of Benjamin Button,150000000,17.934821,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]",2008-11-24,333932083.0,166.0,Released,"Life isn't measured in minutes, but in moments.",7.3,3398.0
13221,Yes Man,70000000,9.756289,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]",2008-12-09,225990978.0,104.0,Released,One Word Can Change Everything.,6.4,1869.0
13224,Valkyrie,75000000,8.635464,"[{'name': 'United Artists', 'id': 60}, {'name': 'Achte Babelsberg Film', 'id': 6100}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]",2008-12-25,200276000.0,121.0,Released,Many saw evil. They dared to stop it.,6.7,1195.0
13227,5 Centimeters per Second,5000000,11.324028,"[{'name': 'CoMix Wave', 'id': 3756}]",2007-03-03,0.0,63.0,Released,A chain of short stories about their distance,7.3,403.0
13228,H.G. Wells' War of the Worlds,1000000,1.314076,"[{'name': 'Asylum', 'id': 6306}]",2005-06-28,0.0,100.0,Released,,4.4,10.0
13231,Impulse,2000000,1.2747,"[{'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Nasser Entertainment Group', 'id': 16554}, {'name': 'Montage Entertainment', 'id': 79815}]",2008-04-15,0.0,101.0,Released,Love Hurts. Lust Kills.,5.1,12.0
13236,Ben X,1500000,3.873511,"[{'name': 'MMG Film & TV Production', 'id': 2075}]",2007-08-26,0.0,90.0,Released,Everything's dare,7.0,90.0
13241,Bedtime Stories,80000000,10.739419,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Gunn Films', 'id': 3538}]",2008-12-24,212874442.0,99.0,Released,Whatever they dream up... he has to survive.,5.9,924.0
13244,Choke,3000000,7.589546,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'ATO Pictures', 'id': 1962}, {'name': 'Aramid Entertainment Fund', 'id': 3272}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Choke Film', 'id': 52896}]",2008-09-26,3830137.0,92.0,Released,From the author of Fight Club,6.0,128.0
13245,Revolutionary Road,35000000,12.265867,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'BBC Films', 'id': 288}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Evamere Entertainment', 'id': 1550}, {'name': 'Goldcrest Pictures', 'id': 11843}]",2008-12-19,75225693.0,119.0,Released,How do you break free without breaking apart?,6.8,824.0
13246,Blackadder Back & Forth,4250000,2.613528,"[{'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'Sky TV', 'id': 2954}]",1999-12-06,0.0,33.0,Released,"The final episode in the saga of the Blackadder family, who have forever been at the very center of British history and society.",7.1,54.0
13248,Loft,4185000,7.236542,"[{'name': 'woestijnvis', 'id': 3411}]",2008-10-21,0.0,118.0,Released,"Five friends, one loft, one dead body",7.1,71.0
13249,"Surfer, Dude",6000000,2.023166,[],2008-09-05,69497.0,85.0,Released,,4.7,25.0
13251,Nobel Son,4000000,2.420823,"[{'name': 'Gimme Five Films', 'id': 3099}]",2007-04-28,333912.0,110.0,Released,Keep your eyes on the prize.,6.4,29.0
13253,Wild Child,20000000,10.420849,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Working Title Films', 'id': 10163}]",2008-01-01,21972336.0,98.0,Released,New Girl. New School. New Rules.,6.4,421.0
13255,Defiance,32000000,13.990891,"[{'name': 'Paramount Vantage', 'id': 838}, {'name': 'Grosvenor Park Productions', 'id': 17449}, {'name': 'Bedford Falls Company, The', 'id': 20634}, {'name': 'Defiance Productions', 'id': 20635}, {'name': 'Pistachio Pictures', 'id': 20636}]",2008-12-31,51155219.0,137.0,Released,Freedom begins with an act of defiance.,6.7,580.0
13258,Marley & Me,60000000,9.729748,"[{'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Dune Entertainment III', 'id': 6332}]",2008-12-25,244082376.0,115.0,Released,Heel the love.,6.9,1392.0
13264,Ponyo,41677699,8.470945,"[{'name': 'Studio Ghibli', 'id': 10342}, {'name': 'The Yomiuri Shimbun', 'id': 11726}, {'name': 'Hakuhodo DY Media Partners', 'id': 11846}, {'name': 'Mitsubishi', 'id': 11847}, {'name': 'Lawson', 'id': 11849}, {'name': 'Walt Disney Company', 'id': 20193}, {'name': 'Taikei Office', 'id': 34557}, {'name': 'Asahi Soft Drinks Company', 'id': 34558}]",2008-07-19,187479518.0,100.0,Released,Welcome To A World Where Anything Is Possible.,7.5,953.0
13282,Wendy and Lucy,200000,3.328853,"[{'name': 'Glass Eye Pix', 'id': 1360}, {'name': 'Film Science', 'id': 1976}, {'name': 'Oscilloscope Laboratories', 'id': 4748}, {'name': 'Washington Square Films', 'id': 14862}, {'name': 'Field Guide Films', 'id': 31301}]",2008-05-22,0.0,80.0,Released,"On the long road, friendship is everything.",6.4,65.0
13286,Ip Man,11715578,6.004257,"[{'name': 'Mandarin Films Distribution Co.', 'id': 4054}]",2008-12-12,21888598.0,108.0,Released,The celebrated Kung Fu master of Bruce Lee.,7.5,1309.0
13290,Replicant,17000000,9.585493,"[{'name': 'Artisan Entertainment', 'id': 2188}, {'name': '777 Films Corporation', 'id': 3383}, {'name': 'Millennium Films', 'id': 10254}]",2001-05-11,0.0,100.0,Released,,5.0,93.0
13295,Passengers,25000000,6.274736,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Persistent Entertainment', 'id': 810}, {'name': 'Senator International', 'id': 830}, {'name': 'Intuition Films', 'id': 22541}]",2008-09-26,2000000.0,93.0,Released,The line between this world and the next is about to be crossed,5.7,214.0
13296,The Tale of Despereaux,60000000,12.364579,"[{'name': 'Larger Than Life Productions', 'id': 1163}]",2008-12-19,50877145.0,93.0,Released,Small Mouse. Big Dreams,5.8,260.0
13297,Bride Wars,30000000,8.33501,"[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Sunrise Entertainment (II)', 'id': 26670}, {'name': 'Biride Productions', 'id': 26671}]",2009-01-09,114663461.0,89.0,Released,May the best bride win,5.9,884.0
13300,My Bloody Valentine,15000000,5.245883,"[{'name': 'Lionsgate', 'id': 1632}]",2009-01-16,100734718.0,101.0,Released,He's gonna break your heart.,5.3,303.0
13306,Battle in Seattle,8000000,4.518646,"[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Redwood Palms Pictures', 'id': 4297}, {'name': 'Remstar Productions', 'id': 4298}]",2007-09-07,908847.0,99.0,Released,"Six lives, six battles, one city.",6.3,75.0
